Brand,Part Number,Product,Description,TRADE EX,TRADE INC,TRADE EX_1,RRP EX,RRP INC
Atlona,AT-USB-WIFI-1-EU,AT-USB-WIFI-1-EU,Atlona WiFi Antenna Module (A/NZ),$81.00,$93.15,$81.00,$100.00,$115.00
Atlona,AT-ANC-108D,AT-ANC-108D,8-Button Network Control Panel,$412.00,$473.80,$412.00,$513.04,$590.00
Atlona,AT-DISP-CTRL,AT-DISP-CTRL,4K/UHD HDMI Display Controller,$612.00,$703.80,$612.00,$765.22,$880.00
Atlona,AT-OCS-900N,AT-OCS-900N,"Networked based occupancy sensor with ambient light and temperature sensing, PoE, and detection up to 900 square feet",$417.00,$479.55,$417.00,$521.74,$600.00
Atlona,AT-VGW-HW-10,AT-VGW-HW-10,Atlona Velocity Hardware Gateway for Control 10 Rooms,"$2,973.00","$3,418.95","$2,973.00","$3,717.39","$4,275.00"
Atlona,AT-VGW-HW-20,AT-VGW-HW-20,Atlona Velocity Hardware Gateway for Control 20 Rooms,"$5,261.00","$6,050.15","$5,261.00","$6,578.26","$7,565.00"
Atlona,AT-VGW-HW-3,AT-VGW-HW-3,Atlona Velocity Hardware Gateway for Control 3 Rooms,"$1,775.00","$2,041.25","$1,775.00","$2,217.39","$2,550.00"
Atlona,AT-VGW-SW,AT-VGW-SW,Atlona Velocity Software Gateway for Control 20 Rooms,"$5,261.00","$6,050.15","$5,261.00","$6,578.26","$7,565.00"
Atlona,AT-VKP-8E,AT-VKP-8E,Velocity 8 Button Keypad Controller,$686.00,$788.90,$686.00,$856.52,$985.00
Atlona,AT-VPS-RG-T1,AT-VPS-RG-T1,"Velocity Premier Services, Remote Gateway tier 1, one year license for VGW-HW-3, VTPG-1000VL",$801.00,$921.15,$801.00,"$1,000.00","$1,150.00"
Atlona,AT-VPS-RG-T2,AT-VPS-RG-T2,"Velocity Premier Services, Remote Gateway tier 2, one year license for VGW-HW-10","$1,830.00","$2,104.50","$1,830.00","$2,286.96","$2,630.00"
Atlona,AT-VPS-RG-T3,AT-VPS-RG-T3,"Velocity Premier Services, Remote Gateway tier 3, one year license for VGW-HW-20, VGW-SW","$2,745.00","$3,156.75","$2,745.00","$3,430.43","$3,945.00"
Atlona,AT-VRL-SW,AT-VRL-SW,Atlona Velocity Room License for Software Gateway,$263.00,$302.45,$263.00,$330.43,$380.00
Atlona,AT-VSP-800-BL,AT-VSP-800-BL,"Velocity 8"" Scheduling Touch Panel - Black ","$1,178.00","$1,354.70","$1,178.00","$1,473.91","$1,695.00"
Atlona,AT-VSP-800-WH,AT-VSP-800-WH,"Velocity 8"" Scheduling Touch Panel - White ","$1,178.00","$1,354.70","$1,178.00","$1,473.91","$1,695.00"
Atlona,AT-VTP-1000VL-BL,AT-VTP-1000VL-BL,"Velocity System 10"" VESA Mount Touch Panel with LED (Black) includes Wall Mount Kit","$2,520.00","$2,898.00","$2,520.00","$3,152.17","$3,625.00"
Atlona,AT-VTP-1000VL-WH,AT-VTP-1000VL-WH,"Velocity System 10"" VESA Mount Touch Panel with LED (White) includes Wall Mount Kit","$2,520.00","$2,898.00","$2,520.00","$3,152.17","$3,625.00"
Atlona,AT-VTP-800-BL,AT-VTP-800-BL,"Velocity 8"" Touch Panel - Black","$1,086.00","$1,248.90","$1,086.00","$1,356.52","$1,560.00"
Atlona,AT-VTP-800-WH,AT-VTP-800-WH,"Velocity 8"" Touch Panel - White","$1,086.00","$1,248.90","$1,086.00","$1,356.52","$1,560.00"
Atlona,AT-VTP-FMK-10-BL,AT-VTP-FMK-10-BL,"Velocity Flush Mount Kit for 10"" Panel - Black",$412.00,$473.80,$412.00,$513.04,$590.00
Atlona,AT-VTPG-1000VL-BL,AT-VTPG-1000VL-BL,"Velocity System 10"" VESA Mount Touch Panel with Single Room Velocity Gateway LED (Black) includes Wall Mount Kit","$3,059.00","$3,517.85","$3,059.00","$3,821.74","$4,395.00"
Atlona,AT-VTPG-1000VL-WH,AT-VTPG-1000VL-WH,"Velocity System 10"" VESA Mount Touch Panel with Single Room Velocity Gateway LED (White) includes Wall Mount Kit","$3,059.00","$3,517.85","$3,059.00","$3,821.74","$4,395.00"
Atlona,AT-VTP-TMK,AT-VTP-TMK,Velocity Touch Panel Table Mount Kit - Black,$318.00,$365.70,$318.00,$395.65,$455.00
Atlona,AT-VTP-VTM,AT-VTP-VTM,Tabletop Mounting Kit for Velocity Control System Touch Panels,$318.00,$365.70,$318.00,$395.65,$455.00
Atlona,AT-CAP-FC110,AT-CAP-FC110,Captivate 4K ePTZ Auto-Framing Camera,$629.00,$723.35,$629.00,$786.96,$905.00
Atlona,AT-HDVS-CAM,AT-HDVS-CAM,Professional USB2.0  PTZ Camera - Black ,$858.00,$986.70,$858.00,"$1,073.91","$1,235.00"
Atlona,AT-HDVS-CAM-HDBT-BK,AT-HDVS-CAM-HDBT-BK,Professional HDBaseT PTZ Camera - Black,"$1,464.00","$1,683.60","$1,464.00","$1,830.43","$2,105.00"
Atlona,AT-HDVS-CAM-HDBT-WH,AT-HDVS-CAM-HDBT-WH,Professional HDBaseT PTZ Camera - White,"$1,464.00","$1,683.60","$1,464.00","$1,830.43","$2,105.00"
Atlona,AT-HDVS-CAM-HDMI-BK,AT-HDVS-CAM-HDMI-BK,Professional HDMI and USB2.0 PTZ Camera - Black,"$1,124.00","$1,292.60","$1,124.00","$1,404.35","$1,615.00"
Atlona,AT-HDVS-CAM-HDMI-WH,AT-HDVS-CAM-HDMI-WH,Professional HDMI and USB2.0 PTZ Camera - White,"$1,124.00","$1,292.60","$1,124.00","$1,404.35","$1,615.00"
Atlona,AT-HDVS-CAM-W,AT-HDVS-CAM-W,Professional USB2.0  PTZ Camera - White ,$858.00,$986.70,$858.00,"$1,073.91","$1,235.00"
Avitech,SEQUOIA4K60,Sequoia HDMI KVM-multiview 4K60 Standalone Half-width 1RU Unit,"Sequoia HDMI KVM-multiview 4K60 Standalone Half-width 1RU Unit. 
- Four HDMI 1.4/2.0 (4K60) inputs supporting HDCP with four USB-B ports.
- Five HDMI 1.4/2.0 (4K60) outputs and five USB-A ports Supports KVM/Multi-touch connection.
- IP, serial (RS-232, 422, 485) ports.","$6,950.00","$7,992.50","$6,950.00","$9,034.78","$10,390.00"
Avitech,SEQUOIAUHD,"Sequoia HDMI multiview UHD Module in 1RU chassis with optional KM, IP, and UHD2HD converter modules.","Sequoia HDMI multiview UHD Module in 1RU chassis with optional KM, IP, and UHD2HD converter modules.
- Four HDMI 1.4 (4K30) inputs support HDCP with one HDMI 1.4 (4K30) output.","$8,689.00","$9,992.35","$8,689.00","$11,295.65","$12,990.00"
Avitech,SEQUOIAUHD+,"Sequoia UHD Cascadable Module in 1RU chassis with optional KM, IP, and UHD2HD converter modules","Sequoia UHD Cascadable Module in 1RU chassis with optional KM, IP, and UHD2HD converter modules.
- Four HDMI 1.4 (4K30) inputs support HDCP with one HDMI 1.4 (4K30) output and two BNC for Ref I/O.
- Support multiple unit cascading via BNC I/O ports for 4, 8, 12, and more images displayed on one screen.*
- Ref I/O for gen-locked multiple units in video wall controls.
*No cascading is available if UHD2HD module is used for 1x3, 1x4, 3x1, and 4x1 video wall processing.","$9,906.00","$11,391.90","$9,906.00","$12,878.26","$14,810.00"
Avitech,SEQUOIAUHD/T,Sequoia UHD Module with built-in IP transmitter in 1RU chassis,"Sequoia UHD Module with built-in IP transmitter in 1RU chassis.
- optional KM and IP modules.
- Four HDMI 1.4 (4K30) inputs support HDCP with one HDMI 1.4 (4K30) output.
- Copper or optical fiber over IP transmission of multiview and GUI output.","$9,210.00","$10,591.50","$9,210.00","$11,973.91","$13,770.00"
Avitech,SEQUOIAUHD/T+,Sequoia UHD Cascadable Module with built-in IP transmitter in 1RU chassis,"Sequoia UHD Cascadable Module with built-in IP transmitter in 1RU chassis.
- optional KM and IP modules.
- Four HDMI 1.4 (4K30) inputs support HDCP with one HDMI 1.4 (4K30) output and two BNC for Ref I/O.
- Copper or optical fiber over IP transmission of multiview and GUI output.
- Support multiple unit cascading via BNC I/O ports for 4, 8, 12, and more images displayed on one screen.*
- Ref I/O for gen-locked multiple units in video wall controls.
*No cascading is available if UHD2HD module is used for 1x3, 1x4, 3x1, and 4x1 video wall processing.","$10,427.00","$11,991.05","$10,427.00","$13,556.52","$15,590.00"
Avitech,SEQUOIAUHD-KM,Sequoia UHD KM Module,"Sequoia UHD KM Module
- Support up to 5 computing devices for keyboard/mouse switch with USB-B ports.
- Audio mixer for any one of embedded HDMI audio with analog source.
* KM and UHD2HD use the same slot and can't coexist.","$1,735.00","$1,995.25","$1,735.00","$2,256.52","$2,595.00"
Avitech,SEQUOIAUHD-IPC,Sequoia UHD IP Receiver Module with Catx cabling,"Sequoia UHD IP Receiver Module with Catx cabling
- Support up to 2 sources received over IP on LAN with two decoded HDMI outputs.
* Use along with Avitech's Pacific X-IP transmission products.","$2,952.00","$3,394.80","$2,952.00","$3,839.13","$4,415.00"
Avitech,SEQUOIAUHD-IPF,Sequoia UHD IP Receiver Module with SFP,"Sequoia UHD IP Receiver Module with SFP
- Support up to 2 sources received over IP on LAN over optical fiber with two decoded HDMI outputs.
* Use along with Avitech's Pacific X-IP transmission products.
* SFP module is not included.","$3,300.00","$3,795.00","$3,300.00","$4,291.30","$4,935.00"
Avitech,SEQUOIAUHD2HD,Sequoia UHD to HD converter Module,"Sequoia UHD to HD converter Module (for video wall larger than 2x2 require Sequoia UHD+ and IP card)
- Support one UHD (4K60) to four HD (1080P) outputs with UHD loop-out.
* KM and UHD2HD use the same slot and can't coexist.","$4,517.00","$5,194.55","$4,517.00","$5,873.91","$6,755.00"
Avitech,SEQUOIA4K60L,Sequoia HDMI KVM-multiview 4K60 Standalone Half-width 1RU Unit,"Sequoia HDMI KVM-multiview 4K60 Standalone Half-width 1RU Unit.
- Four HDMI 1.4/2.0 (4K60) inputs supporting HDCP with four USB-B ports.
- One HDMI 1.4/2.0 (4K60) outputs and one USB-A ports for keyboard/mouse/multi-touch connection.
- IP, serial (RS-232, 422, 485) ports.","$2,604.00","$2,994.60","$2,604.00","$3,386.96","$3,895.00"
Avitech,SEQUOIASOLO-4H,Sequoia Module with 4 HDMI Inputs,"Sequoia Module with 4 HDMI Inputs
- Four HDMI/DVI inputs support HDCP.
- Integrated keyboard/mouse and audio switcher and USB hub.
- Built-in speakers and headset plug with on screen volume and audio delay adjustment.
- Cascade via USB A/B ports for control of multiple Sequoia Solo (including 2x2V) units with one sets of mouse/keyboard.
- Require optional 5-in-1 cable for mouse/keyboard switching between computers.","$2,257.00","$2,595.55","$2,257.00","$2,934.78","$3,375.00"
Avitech,SEQUOIASOLO-2H2U,Sequoia Module with 2 HDMI and 2 Video Inputs,"Sequoia Module with 2 HDMI and 2 Video Inputs
- Two HDMI/DVI inputs support HDCP.
- Two 3G/HD/SD-SDI/NTSC/PAL inputs.
- Integrated keyboard/mouse and audio switcher and USB hub.
- Built-in speakers and headset plug with on screen volume and audio delay adjustment.
- Cascade via USB A/B ports for control of multiple Sequoia Solo (including 4H and 2x2V) units with one sets of mouse/keyboard.
- Require optional 5-in-1 cable for mouse/keyboard switching between computers.","$2,257.00","$2,595.55","$2,257.00","$2,934.78","$3,375.00"
Avitech,SEQUOIADUAL,Sequoia Module with 2 HDMI and 2 DVI-I Inputs,"Sequoia Module with 2 HDMI and 2 DVI-I Inputs Displaying any 2 of the 4 Input Sources
- Two HDMI/DVI inputs support HDCP.
- Two DVI-I inputs support DVI/YPbPr/VGA.
- Integrated keyboard/mouse and audio switcher and USB hub.
- Built-in headset plug with on screen volume and audio delay adjustment.
- Cascade via USB A/B ports for control of multiple Sequoia Solo (including 4H and 2H2U) units with one sets of mouse/keyboard.","$1,387.00","$1,595.05","$1,387.00","$1,804.35","$2,075.00"
Avitech,SEQUOIA4K60/L-1RACK,Rack mount kit for 1 unit Sequoia 4K60 or Sequoia 4K60L,Rack mount kit for 1 unit Sequoia 4K60 or Sequoia 4K60L with dual power adapter tray.,$170.00,$195.50,$170.00,$221.74,$255.00
Avitech,SEQUOIA4K60/L-2RACK,Rack mount kit for 2 unit Sequoia 4K60 or Sequoia 4K60L,Rack mount kit for 2 unit Sequoia 4K60 or Sequoia 4K60L with dual power adapter tray.,$188.00,$216.20,$188.00,$243.48,$280.00
Avitech,SEQUOIA4HRACK,Rack mount kit for 2 units with dual power adapter tray,Rack mount kit for 2 units with dual power adapter tray.,$170.00,$195.50,$170.00,$221.74,$255.00
Avitech,SEQUOIA5-IN-1CABLE,"USB, PS2, audio, and mic cable assembly to DB-15 (F) for Sequoia-4H, 2a2V, and 2U2V","USB, PS2, audio, and mic cable assembly to DB-15 (F) for Sequoia-4H, 2a2V, and 2U2V.",$120.00,$138.00,$120.00,$156.52,$180.00
Avitech,SEQUOIADB15-USBCABLE,DB-15 (F) to USB A type cable for Sequoia-4H and 2U2V,DB-15 (F) to USB A type cable for Sequoia-4H and 2U2V,$33.00,$37.95,$33.00,$43.48,$50.00
Avitech,PACIFICMS-1C,"One RU chassis providing 12x12 matrix for HDMI, DVI, VGA, and SDI signal sources","One RU chassis providing 12x12 matrix for HDMI, DVI, VGA, and SDI signal sources, sharing IO cards with the other MS models including SIB-KM card for keyboard/mouse switching, configured with web brower and tablet touch operation, but without CB for in-system GUI and previews.
- Rack chassis with front button panel.
- Provide card slot for 3 input cards, 3 output cards.
- One external 12V DC power adapter.","$5,181.00","$5,958.15","$5,181.00","$6,734.78","$7,745.00"
Avitech,PACIFICMS-2C,"Two RU chassis providing 12x8 matrix for HDMI, SDI, and USB switching, monitoring, and control","Two RU chassis providing 12x8 matrix for HDMI, SDI, and USB switching, monitoring, and control.
- Rack chassis with control board and front button panel.
- Control board with in-system GUI for making source switching, preview, and local system KVM connection.
- HDBaseT port extents GUI/local system KVM to 100-Metre
* HDBaseT receiver is optional, sold separately.
- Provide card slot for 3 input cards, 2 output cards, and 2 USB/KM cards.
- One external 12V DC 252Watt power adapter.","$8,658.00","$9,956.70","$8,658.00","$11,256.52","$12,945.00"
Avitech,PACIFICMS-3C,"Three RU chassis providing 20x16 matrix for HDMI, SDI, and USB switching, monitoring, and control","Three RU chassis providing 20x16 matrix for HDMI, SDI, and USB switching, monitoring, and control.
- Rack chassis with control board and front button panel.
- Control board with in-system GUI for making source switching, preview, and local system KVM connection.
- Built-in HDBaseT port extents GUI/local system KVM to 100-Metre
* HDBaseT receiver is optional, sold separately.
- Provide card slot for 5 input cards, 4 output cards, and 3 USB/KM cards.
- One external 12V DC 252Watt power adapter.","$10,396.00","$11,955.40","$10,396.00","$13,513.04","$15,540.00"
Avitech,PACIFICMS-6C,"Six RU chassis providing 32x32 matrix for HDMI, SDI, and USB switching, monitoring, and control","Six RU chassis providing 32x32 matrix for HDMI, SDI, and USB switching, monitoring, and control.
- Rack chassis with control board.
- Control board with in-system GUI for making source switching, preview, and local system connection.
- HDBaseT port extents GUI/local system KVM to 100-Metre
* HDBaseT receiver is an optional item, sold separately.
- Provide card slot for 8 input cards, 8 output cards, and 4 USB/KM cards.
- Redundant hot-swappable power supply modules (2x 460W)","$27,781.00","$31,948.15","$27,781.00","$36,117.39","$41,535.00"
Avitech,PACIFICMS-PA,Pacific MS-1/2/3 12V DC 252Watt power adapter.,Pacific MS-1/2/3 12V DC 252Watt power adapter.,$502.00,$577.30,$502.00,$652.17,$750.00
Avitech,PACIFICSIB-H,Four port HDMI modular card for taking HDMI/DVI signal input sources,"Four port HDMI modular card for taking HDMI/DVI signal input sources
- HDMI 1.4 with HDCP compliant.
- Built-in equalizer for up to 40 meters HDMI cable equalization.
- Support 8-channel embedded audio.","$2,399.00","$2,758.85","$2,399.00","$3,117.39","$3,585.00"
Avitech,PACIFICSIB-T,Two port HDMI and 2x HDBaseT modular card for taking HDMI/DVI signal input sources,"Two port HDMI and 2x HDBaseT modular card for taking HDMI/DVI signal input sources
- HDMI 1.4 with HDCP compliant.
- Support 8-channel embedded audio.
- HDBaseT port work with Pacific X-HDUT transmitter up to 100 meters.
* Require Pacific X-HDUT at the transmission end for each of the two HDBaseT ports.","$3,094.00","$3,558.10","$3,094.00","$4,021.74","$4,625.00"
Avitech,PACIFICSIB-BNC(8),"Four port SDI (3G/HD/SD) and CVBS (PAL/NTSC) modular card with SDI loop-out
- SMPTE 424M/292M/259M compliant.
- Support up to 16-channel embedded audio.","Four port SDI (3G/HD/SD) and CVBS (PAL/NTSC) modular card with SDI loop-out
- SMPTE 424M/292M/259M compliant.
- Support up to 16-channel embedded audio.","$3,442.00","$3,958.30","$3,442.00","$4,473.91","$5,145.00"
Avitech,PACIFICKM,Eight port USB modular card with USB-B ports for USB mouse/keyboard routing.,Eight port USB modular card with USB-B ports for USB mouse/keyboard routing.,"$1,182.00","$1,359.30","$1,182.00","$1,534.78","$1,765.00"
Avitech,PACIFICKM-2060(S),Eight port USB standalone box with USB-B ports for USB mouse/keyboard routing working with MS-1 via LAN.,Eight port USB standalone box with USB-B ports for USB mouse/keyboard routing working with MS-1 via LAN.,"$1,356.00","$1,559.40","$1,356.00","$1,760.87","$2,025.00"
Avitech,PACIFICSOB-H,"Four port HDMI modular card for output of HDMI/DVI signal
- HDMI 1.4 with HDCP compliant.","Four port HDMI modular card for output of HDMI/DVI signal
- HDMI 1.4 with HDCP compliant.","$2,051.00","$2,358.65","$2,051.00","$2,665.22","$3,065.00"
Avitech,PACIFICSOB-T,Four port HDBaseT modular card for output of HDMI/DVI signal up to 100 metres,"Four port HDBaseT modular card for output of HDMI/DVI signal up to 100 meters
- HDMI 1.4 with HDCP compliant
- Work with Pacific X-HDUR receiver for up to 100 meters.
- Two of the four receivers support mouse/keyboard connection over USB port.
* Require Pacific X-HDUR at the receiving end for each of the HDBaseT output port.","$3,268.00","$3,758.20","$3,268.00","$4,247.83","$4,885.00"
Avitech,PACIFICSOB-HPW,Two port HDMI modular card for output dual view windows or seamless switch with two USB-HID ports,"Two port HDMI modular card for output dual view windows or seamless switch with two USB-HID ports
- Two sets of dual view outputs with seamless switching feature.
- Four USB-A ports supporting two sets of mouse/keyboard connection.","$3,790.00","$4,358.50","$3,790.00","$4,926.09","$5,665.00"
Avitech,PACIFICSOB-QPW,Single port HDMI modular card for output quad view windows with one USB-HID port,"Single port HDMI modular card for output quad view windows with one USB-HID port
- One quad view output.
- Two USB-A ports supporting one set of mouse/keyboard connection.","$3,790.00","$4,358.50","$3,790.00","$4,926.09","$5,665.00"
Avitech,PACIFICSOB-Q20,Single port HDMI modular card for output quad view windows at 4K30 resolutions with one USB-HID port,"Single port HDMI modular card for output quad view windows at 4K30 resolutions with one USB-HID port
- One quad view output.
- Two USB-A ports supporting one set of mouse/keyboard connection.
- Source name listing for making source switching in a user space.","$5,702.00","$6,557.30","$5,702.00","$7,413.04","$8,525.00"
Avitech,PACIFICX-IPW(S),"Standalone box for Pacific MS GUI remote control from web browser over Ethernet connection, with access to sources connected to the MS.","Standalone box for Pacific MS GUI remote control from web browser over Ethernet connection, with access to sources connected to the MS.","$2,573.00","$2,958.95","$2,573.00","$3,343.48","$3,845.00"
Avitech,PACIFICMSCB/PVB,MS Control and Preview boards in supporting spare and hot-swap operation.,MS Control and Preview boards in supporting spare and hot-swap operation.,"$3,790.00","$4,358.50","$3,790.00","$4,926.09","$5,665.00"
Avitech,PACIFICPSS-C1,One RU power supply station chassis with 3 hot-swappable 460W redundant power supply modules,"One RU power supply station chassis with 3 hot-swappable 460W redundant power supply modules
- Supplying 4x 12V@17A DC power for Rainier Summit and Pacific MS/MR","$5,212.00","$5,993.80","$5,212.00","$6,773.91","$7,790.00"
Avitech,PACIFICPSS-C2,"One RU power supply station chassis providing 2 hot-swappable 460W redundant power supply modules
- Supplying 2x 12V@17A DC power for Rainier Summit and Pacific MS/MR","One RU power supply station chassis providing 2 hot-swappable 460W redundant power supply modules
- Supplying 2x 12V@17A DC power for Rainier Summit and Pacific MS/MR","$2,952.00","$3,394.80","$2,952.00","$3,839.13","$4,415.00"
Avitech,PACIFICX-IPT/R,One RU chassis to house up to 6 modular IP transmission or receiving cards.,"One RU chassis to house up to 6 modular IP transmission or receiving cards.
- Rack chassis for over IP KVM transmission modular cards.
- Redundant AC and 12V DC power supply. (12V DC power adapter sold separately.)","$1,387.00","$1,595.05","$1,387.00","$1,804.35","$2,075.00"
Avitech,PACIFICX-IPTHC,KVM (HDMI/USB 2.0/RS232) over IP transmission hot-swappable modular card with Cat cabling,"KVM (HDMI/USB 2.0/RS232) over IP transmission hot-swappable modular card with Cat cabling.
- Active HDMI loop-out.
- Integrated USB extender for keyboard/mouse/HID support.
* Need optional HDMI-DVI CABLE (1.6 meter) for DVI source, please specify.","$1,526.00","$1,754.90","$1,526.00","$1,982.61","$2,280.00"
Avitech,PACIFICX-IPTHF,KVM (HDMI/USB 2.0/RS232) over IP transmission hot-swappable modular card with optical fiber connection ,"KVM (HDMI/USB 2.0/RS232) over IP transmission hot-swappable modular card with optical fiber connection (SFP sold separately).
- Active HDMI loop-out.
- Integrated USB extender for keyboard/mouse/HID support.
* Need optional HDMI-DVI CABLE (1.6 meter) for DVI source, please specify.","$1,613.00","$1,854.95","$1,613.00","$2,095.65","$2,410.00"
Avitech,PACIFICX-IPTVC,KVM (VGA/USB 2.0/RS232) over IP transmission hot-swappable modular card with Cat cabling,"KVM (VGA/USB 2.0/RS232) over IP transmission hot-swappable modular card with Cat cabling.
- Active converted HDMI output.
- Integrated USB extending for keyboard/mouse/HID support.","$1,648.00","$1,895.20","$1,648.00","$2,143.48","$2,465.00"
Avitech,PACIFICX-IPTVF,KVM (VGA/USB 2.0/RS232) over IP transmission hot-swappable modular card with optical fiber connection ,"KVM (VGA/USB 2.0/RS232) over IP transmission hot-swappable modular card with optical fiber connection (SFP sold separately).
- Active converted HDMI output.
- Integrated USB extending for keyboard/mouse/HID support.","$1,735.00","$1,995.25","$1,735.00","$2,256.52","$2,595.00"
Avitech,PACIFICX-IPTSC,KVM (SDI/CVBS;NTSC/PAL/USB 2.0/RS232) over IP transmission hot-swappable modular card with Cat cabling,"KVM (SDI/CVBS;NTSC/PAL/USB 2.0/RS232) over IP transmission hot-swappable modular card with Cat cabling.
- Active loop-out for SDI.","$2,170.00","$2,495.50","$2,170.00","$2,821.74","$3,245.00"
Avitech,PACIFICX-IPTSF,KVM (SDI/USB 2.0/RS232) over IP transmission hot-swappable modular card with optical fiber connection,"KVM (SDI/USB 2.0/RS232) over IP transmission hot-swappable modular card with optical fiber connection (SFP sold separately).
- Active SDI loop-out.","$2,257.00","$2,595.55","$2,257.00","$2,934.78","$3,375.00"
Avitech,PACIFICX-IPRC,KVM (HDMI or VGA or SDI/USB 2.0/RS232) over IP receiving hot-swappable modular card with Cat cabling,"KVM (HDMI or VGA or SDI/USB 2.0/RS232) over IP receiving hot-swappable modular card with Cat cabling.
- Integrated USB extender for keyboard/mouse/HID support.
* Need optional HDMI-DVI CABLE (1.6 meter) for DVI connection, please specify.","$1,613.00","$1,854.95","$1,613.00","$2,095.65","$2,410.00"
Avitech,PACIFICX-IPRF,KVM (HDMI or VGA or SDI/USB 2.0/RS232) over IP receiving hot-swappable modular card with optical fiber connection,"KVM (HDMI or VGA or SDI/USB 2.0/RS232) over IP receiving hot-swappable modular card with optical fiber connection. (SFP sold separately)
- Integrated USB extender for keyboard/mouse/HID support.
* Need optional HDMI-DVI CABLE (1.6 meter) for DVI connection, please specify.","$1,700.00","$1,955.00","$1,700.00","$2,208.70","$2,540.00"
Avitech,PACIFICX-IPTHC(S),KVM (HDMI/USB 2.0/RS232) over IP transmission standalone box with Cat cabling,"KVM (HDMI/USB 2.0/RS232) over IP transmission standalone box with Cat cabling.
- Active HDMI loop-out.
- Integrated USB extender for keyboard/mouse/HID support.
* Need optional HDMI-DVI CABLE (1.6 meter) for DVI source, please specify.","$1,561.00","$1,795.15","$1,561.00","$2,030.43","$2,335.00"
